Depth,GR, Temp,Pressure,Rd,Rs,Vp,Vs,INDEX
m,API,C,Mpa,Ohmm,Ohmm,m/s,m/s,Rock types
759.24,12.4769,14.8756,6.63418,733.408,806.313,3125,1809.85,Basalt
759.34,12.7268,14.8756,6.63512,701.194,748.591,2929.69,1749.07,Basalt
759.44,12.858,14.8756,6.63611,681.595,702.526,2929.69,1749.07,Basalt
759.54,12.9014,14.8756,6.63713,686.684,679.854,3551.14,1755.62,Basalt
759.64,12.8326,14.8756,6.63804,699.356,663.711,3083.88,1768.87,Basalt
759.74,12.6367,14.8756,6.63892,692.284,631.083,3324.47,1954.23,Basalt
759.84,12.2452,14.8756,6.63981,665.372,582.465,3232.76,1954.23,Basalt
759.94,11.5819,14.8756,6.64078,634.089,529.609,3277.97,1998,Basalt
760.04,10.6853,14.8756,6.64172,589.699,467.89,3255.21,2081.25,Basalt
760.14,9.81205,14.8756,6.64268,502.607,381.653,2790.18,2130.97,Basalt
760.24,9.33141,14.8756,6.64359,373.765,278.869,2618.71,2130.97,Basalt
760.34,9.46853,14.8756,6.64453,255.112,198.06,3277.97,2105.82,Basalt
760.44,10.188,14.8757,6.64548,195.34,165.235,3232.76,2105.82,Basalt
760.54,11.2124,14.8758,6.64636,185.625,164.003,3232.76,2130.97,Basalt
760.64,12.0978,14.8759,6.64727,183.044,163.27,3232.76,2183.13,Basalt
760.74,12.4043,14.8761,6.6482,168.402,154.633,3277.97,2198.5,Basalt
760.84,11.8978,14.8763,6.64912,150.275,146.186,3605.77,2200.7,Basalt
760.94,10.6975,14.8764,6.65009,137.286,141.781,3004.81,2160.14,Basalt
761.04,9.28146,14.8764,6.65109,129.33,138.31,3232.76,2160.14,Basalt
761.14,8.17487,14.8764,6.65212,122.936,132.633,3524.44,2102.02,Basalt
761.24,7.69731,14.8763,6.65307,119.303,141.588,3255.21,2055.92,Basalt
761.34,7.9237,14.8764,6.65404,133.604,203.638,3210.62,1969.54,Basalt
761.44,8.70988,14.8764,6.65503,190.149,340.575,3633.72,1936.98,Basalt
761.54,9.80662,14.8765,6.65594,298.904,521.443,3167.23,1953.13,Basalt
761.64,10.8708,14.8765,6.65695,436.39,685.498,3210.62,1945.02,Basalt
761.74,11.6575,14.8765,6.65789,560.241,800.024,3421.53,1802.88,Basalt
761.84,12.1132,14.8765,6.65889,646.81,879.89,3605.77,1802.88,Basalt
761.94,12.3138,14.8766,6.65981,708.724,952.235,3472.22,1823.93,Basalt
762.04,12.3975,14.8769,6.66078,762.501,1011.3,3750,1816.86,Basalt
762.14,12.5359,14.8772,6.66172,796.279,1026.25,3633.72,1789.12,Basalt
762.24,12.8935,14.8776,6.66267,788.825,988.185,3301.06,1789.12,Basalt
762.34,13.4842,14.8779,6.66363,750.188,929.398,3324.47,1789.12,Basalt
762.44,14.1284,14.8781,6.66458,720.125,895.058,3179.08,1775.57,Basalt
762.54,14.5946,14.8782,6.66551,724.424,896.109,2965.23,1796.76,Basalt
762.64,14.6717,14.8782,6.66642,747.828,902.608,3228.13,1796.76,Basalt
762.74,14.3277,14.8782,6.66737,758.908,885.227,3630.69,1796.76,Basalt
762.84,13.7406,14.8781,6.66832,744.557,844.763,4057.19,1815.04,Basalt
762.94,13.1778,14.8779,6.66926,712.113,797.869,3615.01,2010.87,Basalt
763.04,12.8906,14.8777,6.67009,678.283,761.989,4301.94,2067.47,Basalt
763.14,13.1033,14.8774,6.67107,666.505,756.525,4596.91,2091.71,Basalt
763.24,13.8441,14.8773,6.67199,689.613,787.56,4300.82,2116.53,Basalt
763.34,14.8511,14.8773,6.67295,734.531,836.239,3976.18,2130.97,Basalt
763.44,15.8079,14.8774,6.67396,775.256,876.109,3908.94,2183.13,Basalt
763.54,16.4479,14.8777,6.67489,802.657,902.545,4196.08,2198.5,Basalt
763.64,16.4926,14.878,6.67585,832.788,934.769,3982.77,2183.13,Basalt
763.74,15.8469,14.8783,6.67682,880.6,984.5,3727.35,2633.43,Basalt
763.84,14.6972,14.8786,6.67777,933.549,1033.56,3783.5,2506.68,Basalt
763.94,13.3958,14.8788,6.67877,974.693,1058.57,4394.11,2130.68,Basalt
764.04,12.3851,14.879,6.6797,1018.37,1068.31,4571.54,2533.78,Basalt
764.14,11.9693,14.8792,6.68069,1097.03,1099.45,4532,2520.16,Basalt
764.24,12.1341,14.8792,6.68162,1203.95,1159.18,4278.62,2806.89,Basalt
764.34,12.638,14.8793,6.68254,1256.88,1178.07,4111.84,2343.75,Basalt
764.44,13.144,14.8793,6.6835,1152.7,1059.7,4156.71,2604.17,Basalt
764.54,13.2973,14.8795,6.68446,883.21,800.853,4237.13,2355.53,Basalt
764.64,12.8985,14.8798,6.68542,573.936,534.707,4348.26,2092.63,Basalt
764.74,12.1214,14.8801,6.68634,381.309,418.021,4281.63,2506.68,Basalt
764.84,11.3449,14.8804,6.68731,358.911,484.199,4300.82,2064.98,Basalt
764.94,10.8062,14.8806,6.6882,442.626,632.051,3919.88,2428.76,Basalt
765.04,10.569,14.8808,6.68917,545.099,744.411,3765.61,2038.04,Basalt
765.14,10.6605,14.8808,6.69008,628.28,782.843,3765.61,2003.21,Basalt
765.24,11.0712,14.8808,6.69096,685.163,772.702,3583.46,2046.94,Basalt
765.34,11.7101,14.8809,6.69188,706.024,741.651,3718.12,2010.87,Basalt
765.44,12.4257,14.8811,6.69284,679.586,699.307,3769.99,2010.87,Basalt
765.54,13.0404,14.8814,6.6938,618.656,655.115,3559.99,2010.87,Basalt
765.64,13.3549,14.8819,6.69478,568.679,630.933,4134.05,2010.87,Basalt
765.74,13.282,14.8823,6.69578,574.585,643.733,4085.07,2010.87,Basalt
765.84,12.9108,14.8825,6.69669,635.305,682.812,4261.79,1975.87,Basalt
765.94,12.4054,14.8826,6.69753,698.772,711.448,4042.52,1975.87,Basalt
766.04,11.9668,14.8824,6.69851,711.904,698.782,3996.78,1975.87,Basalt
766.14,11.7134,14.8822,6.69948,666.579,640.873,3948.74,1988.46,Basalt
766.24,11.5583,14.8821,6.70043,582.875,549.62,4041.52,2064.98,Basalt
766.34,11.3525,14.8822,6.70136,475.253,440.145,3760.53,2046.94,Basalt
766.44,11.0266,14.8824,6.70234,357.564,333.989,3769.29,2083.33,Basalt
766.54,10.5284,14.8827,6.70339,261.156,258.791,3469.72,1977.85,Basalt
766.64,9.89769,14.8828,6.70439,212.718,230.783,3465.43,1994.68,Basalt
766.74,9.32515,14.8829,6.7053,209.074,238.644,3550.61,2130.68,Basalt
766.84,9.00286,14.8829,6.7062,225.638,260.054,3689.24,1994.68,Basalt
766.94,9.0449,14.883,6.70713,250.703,288.295,3722.34,1994.68,Basalt
767.04,9.5864,14.8831,6.70808,293.982,332.906,3825.52,1986.23,Basalt
767.14,10.6519,14.8833,6.70903,359.896,396.285,3784.18,2011.8,Basalt
767.24,11.974,14.8834,6.71001,430.784,464.272,3543.78,2092.63,Basalt
767.34,13.1269,14.8834,6.71092,479.379,514.767,3505.47,2020.63,Basalt
767.44,13.7856,14.8834,6.7119,493.053,532.063,3498.48,2020.63,Basalt
767.54,13.8715,14.8834,6.71286,483.039,519.751,3703.81,2020.63,Basalt
767.64,13.5395,14.8834,6.71381,469.75,500.968,3783.1,2020.63,Basalt
767.74,12.9779,14.8835,6.71478,466.36,501.221,4285.39,2343.75,Basalt
767.84,12.3136,14.8837,6.71579,470.472,520.243,4113.81,2320.54,Basalt
767.94,11.6601,14.8841,6.71679,470.929,533.106,3684.87,2264.49,Basalt
768.04,11.11,14.8845,6.71773,467.509,530.456,3368.43,2264.49,Basalt
768.14,10.7446,14.885,6.71867,484.381,527.888,3405.35,2467.11,Basalt
768.24,10.5906,14.8855,6.71957,541.266,530.216,3768.65,2480.16,Basalt
768.34,10.654,14.8858,6.72051,602.665,509.035,3660.49,2480.16,Basalt
768.44,10.8764,14.8859,6.72149,592.113,439.02,3898.32,2575.55,Basalt
768.54,11.0741,14.8859,6.72246,480.012,340.893,4130.29,2454.19,Basalt
768.64,11.0921,14.8857,6.72335,329.043,262.886,4361.94,2355.53,Basalt
768.74,10.9817,14.8856,6.72429,227.048,230.215,4316.2,2379.44,Basalt
768.84,10.9794,14.8856,6.72519,199.885,233.827,4068.64,2102.02,Basalt
768.94,11.3085,14.8856,6.72616,214.848,258.699,4284.66,2092.63,Basalt
769.04,11.9687,14.8857,6.72711,242.41,298.632,4414.94,2320.54,Basalt
769.14,12.6985,14.8859,6.72805,277.961,348.012,5083.88,2356.13,Basalt
769.24,13.1001,14.886,6.72897,344.964,428.479,5893.42,2356.13,Basalt
769.34,12.9402,14.8861,6.72992,490.797,588.668,4790.39,2374.05,Basalt
769.44,12.2945,14.8861,6.73085,732.269,837.142,4739.12,2589.78,Basalt
769.54,11.4557,14.8861,6.73173,985.519,1079.26,4304.4,2547.55,Basalt
769.64,10.7757,14.8862,6.73264,1110.54,1180.97,4387.71,2367.42,Basalt
769.74,10.4519,14.8863,6.73359,1052,1109.47,4390.43,2480.16,Basalt
769.84,10.4117,14.8864,6.73454,895.474,962.625,4484.69,2428.76,Basalt
769.94,10.4597,14.8866,6.73542,763.154,850.831,4663.06,2355.53,Basalt
770.04,10.568,14.8869,6.73637,695.539,798.081,4232.34,2428.76,Basalt
770.14,10.8424,14.8871,6.73733,663.428,773.751,3306.56,2618.71,Basalt
770.24,11.3569,14.8875,6.7383,652.808,770.155,3405.44,2564.17,Basalt
770.34,12.1017,14.8878,6.73921,675.718,797.894,3547.77,2564.17,Basalt
770.44,12.9372,14.8881,6.74024,731.069,851.217,3505.92,2564.17,Basalt
770.54,13.5699,14.8884,6.74122,800.371,907.848,3458.66,2564.17,Basalt
770.64,13.7981,14.8886,6.74215,871.785,952.625,3587.81,2492.51,Basalt
770.74,13.5995,14.8887,6.7431,931.464,970.657,4021.31,2492.51,Basalt
770.84,13.1859,14.8889,6.74399,938.585,930.487,4445.62,2580.06,Basalt
770.94,12.8699,14.889,6.74498,852.253,814.25,4547.45,2663.35,Basalt
771.04,12.8303,14.8891,6.74594,703.191,668.42,4691.11,2506.68,Basalt
771.14,12.9577,14.8892,6.74689,591.695,579.844,4542.72,2709.54,Basalt
771.24,13.1281,14.8891,6.74787,588.721,588.364,3686.79,2210.18,Basalt
771.34,13.3274,14.889,6.74887,668.747,654.414,4163.06,2210.18,Basalt
771.44,13.4875,14.889,6.74982,742.517,700.64,3559.39,2198.5,Basalt
771.54,13.4817,14.889,6.75076,728.707,665.668,3639.28,2198.5,Basalt
771.64,13.347,14.8892,6.75178,602.901,538.651,4206.73,2183.13,Basalt
771.74,13.1605,14.8895,6.75273,416.776,375.302,4042.15,2183.13,Basalt
771.84,12.9245,14.8897,6.75365,273.717,272.942,4734.85,2467.11,Basalt
771.94,12.642,14.89,6.7546,251.974,290.557,4631.83,2589.78,Basalt
772.04,12.3522,14.8903,6.75556,334.163,390.588,4346.9,1936.98,Basalt
772.14,12.112,14.8906,6.75646,441.799,493.627,4508.88,2038.04,Basalt
772.24,11.9686,14.8911,6.7574,515.157,563.54,4879.65,2379.44,Basalt
772.34,11.7796,14.8916,6.7583,532.445,596.332,4135.54,2092.63,Basalt
772.44,11.3246,14.8921,6.75917,485.118,571.562,3348.21,2170.14,Basalt
772.54,10.5907,14.8926,6.76009,388.374,483.107,4340.28,2309.11,Basalt
772.64,9.71768,14.893,6.76098,300.213,388.024,3446.69,2428.76,Basalt
772.74,8.89342,14.8934,6.76195,286.872,369.323,4148.23,2320.54,Basalt
772.84,8.35968,14.8937,6.76294,361.402,445.412,3873.97,2403.85,Basalt
772.94,8.30929,14.8938,6.76388,478.833,557.058,3873.97,2264.49,Basalt
773.04,8.79322,14.8939,6.76484,595.461,645.197,4076.09,1860.12,Basalt
773.14,9.58244,14.8939,6.76578,697.8,695.441,3690.94,2286.59,Basalt
773.24,10.3074,14.8939,6.76676,782.754,715.65,2790.18,2046.94,Basalt
773.34,10.7314,14.894,6.7677,847.918,710.65,3972.46,1977.85,Basalt
773.44,10.9048,14.8941,6.7686,877.352,671.707,3720.24,2020.47,Basalt
773.54,11.2242,14.8943,6.76954,833.318,580.261,3167.23,2038.04,Basalt
773.64,12.5993,14.8945,6.77045,683.79,432.431,3972.46,2055.92,Basalt
773.74,16.0612,14.8946,6.77142,454.012,264.17,3633.72,1994.68,Basalt
773.84,21.7816,14.8947,6.77239,229.651,133.702,3750,2011.8,Basalt
773.94,28.6307,14.8948,6.77329,91.6075,75.5268,4507.21,2367.42,Basalt
774.04,34.5955,14.8949,6.7742,54.8165,77.761,3690.94,2170.14,Basalt
774.14,37.6456,14.8951,6.77522,76.8722,101.672,3720.24,-999.25,Basalt
774.24,36.7669,14.8953,6.77625,111.629,121.217,3720.24,-999.25,Basalt
774.34,32.5149,14.8955,6.77725,147.316,145.923,3720.24,-999.25,Basalt
774.44,26.6039,14.8956,6.77817,200.95,206.527,3720.24,-999.25,Basalt
774.54,21.0398,14.8956,6.77915,288.152,314.26,4380.84,-999.25,Basalt
774.64,17.1663,14.8956,6.78005,383.177,424.787,4380.84,-999.25,Basalt
774.74,15.0184,14.8956,6.78104,430.128,477.997,3750,2211.08,Basalt
774.84,13.7661,14.8957,6.78195,411.92,474.364,3578.24,2121.04,Basalt
774.94,12.8302,14.8959,6.78293,377.598,475.425,3551.14,2092.63,Basalt
775.04,12.1443,14.8962,6.78391,383.911,524.918,3000.57,1969.54,Basalt
775.14,11.86,14.8965,6.78481,432.698,604.535,3775.45,1936.98,Basalt
775.24,12.0267,14.8968,6.78574,486.786,675.332,3024.32,1921.11,Basalt
775.34,12.5051,14.897,6.78668,527.704,729.964,3211.22,2003.21,Basalt
775.44,13.058,14.8971,6.78763,567.684,785.055,4190.47,1929.01,Basalt
775.54,13.5271,14.8971,6.78867,619.918,846.042,3596.23,1890.12,Basalt
775.64,13.8239,14.8971,6.78966,682.015,904.982,4218.9,2332.09,Basalt
775.74,13.9635,14.8972,6.79061,752.867,967.91,4761.95,2355.53,Basalt
775.84,14.035,14.8974,6.79151,843.883,1055.56,4422.17,2141.94,Basalt
775.94,14.1185,14.8976,6.79249,965.068,1174.43,3578.24,2105.82,Basalt
776.04,14.1765,14.8979,6.79346,1095.31,1290,3578.24,2105.82,Basalt
776.14,14.1236,14.8981,6.7944,1189.38,1352.92,3720.24,1961.3,Basalt
776.24,13.9532,14.8983,6.79526,1218.85,1345.2,3635.69,2046.94,Basalt
776.34,13.7389,14.8985,6.7962,1188.41,1283.46,3499.1,2064.98,Basalt
776.44,13.5311,14.8987,6.79708,1116.52,1189.64,3683.52,2543.28,Basalt
776.54,13.2817,14.8988,6.79804,1021.81,1081.23,4076.39,2543.28,Basalt
776.64,12.8903,14.899,6.79901,931.657,984.97,4380.84,2580.06,Basalt
776.74,12.414,14.8992,6.79993,878.922,929.203,4832.47,2533.78,Basalt
776.84,12.0326,14.8994,6.80085,870.393,911.062,4340.28,2893.52,Basalt
776.94,11.9263,14.8996,6.80178,879.214,899.95,4380.84,2840.91,Basalt
777.04,12.1429,14.8999,6.80271,886.449,881.573,4832.47,2948.11,Basalt
777.14,12.5581,14.9002,6.80362,899.471,863.957,4783.16,2678.57,Basalt
777.24,13.0384,14.9005,6.8046,905.703,834.209,4832.47,3063.73,Basalt
777.34,13.4861,14.9007,6.80552,854.846,754.199,5326.7,3232.76,Basalt
777.44,13.8094,14.9009,6.80648,714.345,610.456,5387.93,3167.23,Basalt
777.54,13.9817,14.9011,6.8074,524.011,446.594,4222.97,2929.69,Basalt
777.64,13.9877,14.9013,6.80833,369.192,328.923,4595.59,2806.89,Basalt
777.74,13.9494,14.9015,6.80933,298.317,284.002,4595.59,2738.49,Basalt
777.84,13.9559,14.9019,6.81032,285.578,283.02,4006.41,2738.49,Basalt
777.94,13.9698,14.9023,6.81128,274.562,281.724,4006.41,2617.92,Basalt
778.04,13.9153,14.9029,6.81228,244.406,268.712,4006.41,-999.25,Basalt
778.14,13.7288,14.9034,6.81329,221.65,267.879,4340.28,-999.25,Basalt
778.24,13.4037,14.9038,6.81423,241.082,306.881,4507.21,-999.25,Basalt
778.34,12.9884,14.9041,6.8152,315.214,394.194,4422.17,-999.25,Basalt
778.44,12.5948,14.9043,6.81617,429.903,512.679,4422.17,2948.11,Basalt
778.54,12.3575,14.9044,6.81714,554.292,622.756,4832.47,2773.67,Basalt
778.64,12.3131,14.9044,6.81808,650.426,680.738,4111.84,2806.89,Basalt
778.74,12.4469,14.9044,6.81899,685.571,668.177,4882.81,3324.47,Basalt
778.84,12.6737,14.9045,6.81996,652.922,605.923,5095.11,2493.35,Basalt
778.94,12.8885,14.9046,6.82084,571.902,526.921,4464.29,3167.23,Basalt
779.04,13.1684,14.9048,6.82178,471.013,449.959,4832.47,2618.71,Basalt
779.14,13.628,14.905,6.82265,381.603,389.888,4986.7,2604.17,Basalt
779.24,14.3539,14.9052,6.82355,337.085,370.153,5231.58,2520.16,Basalt
779.34,15.3053,14.9055,6.82444,343.581,388.945,4665.22,2547.55,Basalt
779.44,16.3069,14.9058,6.8254,361.077,403.707,4360.56,2520.16,Basalt
779.54,17.1506,14.9062,6.82634,345.581,381.1,4083.81,2533.78,Basalt
779.64,17.7583,14.9065,6.82727,307.43,348.777,4262.77,2533.78,Basalt
779.74,18.1249,14.9068,6.82819,300.482,361.259,4360.56,2343.75,Basalt
779.84,18.2301,14.9069,6.82916,348.078,426.475,4360.56,2297.79,Basalt
779.94,18.0056,14.907,6.83006,418.785,506.687,4537.56,2343.75,Basalt
780.04,17.4683,14.907,6.83107,484.523,585.251,4148.23,2403.85,Basalt
780.14,16.6609,14.9071,6.83205,562.667,689.434,3780.24,2200.7,Basalt
780.24,15.6545,14.9071,6.83298,690.576,848.928,4340.28,2232.14,Basalt
780.34,14.5696,14.9072,6.83398,877.263,1050.13,4261.36,2253.61,Basalt
780.44,13.5812,14.9074,6.83493,1079.21,1230.58,4464.29,2232.14,Basalt
780.54,12.88,14.9076,6.83588,1217.02,1312.95,4340.28,2454.19,Basalt
780.64,12.5561,14.9078,6.83683,1221.08,1255.11,4006.41,2467.11,Basalt
780.74,12.6417,14.9081,6.83776,1086.65,1084.54,4173.34,2467.11,Basalt
780.84,13.0926,14.9084,6.83876,889.857,887.256,4360.56,2467.11,Basalt
780.94,13.7064,14.9088,6.8397,729.87,741.858,4320.37,2441.41,Basalt
781.04,14.1762,14.9091,6.84071,649.166,665.823,4320.37,2441.41,Basalt
781.14,14.2724,14.9094,6.84165,625.305,632.091,4467.93,2454.19,Basalt
781.24,13.9428,14.9097,6.84254,620.672,613.049,4586.38,2379.44,Basalt
781.34,13.3772,14.9099,6.84352,605.283,588.285,4472.16,2416.24,Basalt
781.44,12.8397,14.9103,6.84446,552.809,536.395,4267.01,2966.77,Basalt
781.54,12.5198,14.9107,6.8454,461.819,452.492,4390.43,2467.11,Basalt
781.64,12.5453,14.9112,6.84636,374.197,370.751,4488.21,3043.83,Basalt
781.74,12.9499,14.9117,6.84729,344.076,342.775,4971.59,2618.71,Basalt
781.84,13.5471,14.912,6.84823,378.991,381.67,5124.33,2929.69,Basalt
781.94,14.0698,14.9122,6.84916,434.875,448.585,5337.73,2911.49,Basalt
782.04,14.3039,14.9123,6.85015,470.173,498.288,5337.73,3145.97,Basalt
782.14,14.1686,14.9125,6.85114,479.013,516.696,4791.15,3188.78,Basalt
782.24,13.7642,14.9126,6.85206,478.898,519.214,4561.72,3210.62,Basalt
782.34,13.302,14.9127,6.85299,493.029,531.722,4309.53,2604.17,Basalt
