Depth,GR,TEMP1,TEMP2,P,Rmud,Rd,Rs,Th,U,K,Vp,Vs,Vw,INDEX
m,API,C,C,MPa,Ohmm,Ohmm,Ohmm,ppm,ppm,%,m/s,m/s,m/s,Rock types
1192.1,20.6652,93.0662,93.076,10.6674,1.75296,4.93561,6.48844,2.36149,0.480513,0.887036,3298.94,2757.35,1299.79,Basalt
1192.2,20.1799,93.0731,93.0892,10.6683,1.75304,4.94885,6.50213,2.08298,0.750669,0.826662,3275.89,2735.41,1296.28,Basalt
1192.3,19.8943,93.0796,93.0892,10.6693,1.75283,5.08907,6.58372,1.84619,0.954106,0.75443,3251.1,2712.39,1292.7,Basalt
1192.4,19.992,93.085,93.1025,10.6703,1.75268,5.34553,6.71352,1.73774,1.04898,0.680495,3238.85,2642.88,1292.06,Basalt
1192.5,20.4157,93.0895,93.1025,10.6712,1.75243,5.6534,6.86466,1.92044,0.981203,0.618934,3238.85,2556.4,1295.3,Basalt
1192.6,20.8402,93.094,93.1158,10.6721,1.75241,5.95674,7.02205,2.42129,0.76238,0.581104,3265.52,2490.94,1285.29,Basalt
1192.7,21.0278,93.0994,93.1158,10.6731,1.75193,6.19937,7.10868,3.05446,0.486485,0.570811,3348.21,2458.87,1284.97,Basalt
1192.8,21.0917,93.1059,93.1158,10.674,1.75191,6.26233,7.00136,3.55178,0.269459,0.588195,3350.39,2420.77,1291.09,Basalt
1192.9,21.4305,93.1127,93.1158,10.675,1.75203,6.0402,6.70045,3.69337,0.203454,0.624978,3348.21,2396.03,1301.19,Basalt
1193,22.392,93.1192,93.1291,10.6759,1.75171,5.61207,6.37579,3.40853,0.338095,0.664321,3356.93,2346.95,1301.84,Basalt
1193.1,24.0044,93.1261,93.1292,10.6769,1.75166,5.21329,6.16601,2.85677,0.637467,0.68973,3363.5,2348.02,1302.83,Basalt
1193.2,25.9439,93.1339,93.1424,10.6778,1.75138,4.99399,6.04993,2.34607,0.98324,0.690455,3390.04,2304.98,1309.45,Basalt
1193.3,27.7623,93.1427,93.1424,10.6788,1.75132,4.90672,5.95535,2.11109,1.24512,0.67004,3381.15,2269.48,1320.09,Basalt
1193.4,29.0196,93.1514,93.1557,10.6797,1.7511,4.82427,5.84789,2.17166,1.36854,0.637105,3370.1,2202.58,1334.09,Basalt
1193.5,29.5065,93.1591,93.1557,10.6807,1.75122,4.70988,5.72382,2.34321,1.39425,0.600657,3419.26,2171.97,1323.81,Basalt
1193.6,29.3345,93.1661,93.169,10.6816,1.7511,4.65903,5.60178,2.42523,1.39696,0.56547,3460.57,2152.02,1326.2,Basalt
1193.7,28.7924,93.1738,93.169,10.6826,1.75092,4.76603,5.52231,2.39415,1.40654,0.530376,3488.67,2103.73,1331.33,Basalt
1193.8,27.9975,93.1825,93.1823,10.6835,1.75068,4.9673,5.50392,2.38598,1.40729,0.494063,3495.76,2057.56,1329.62,Basalt
1193.9,26.9011,93.1913,93.1956,10.6844,1.75054,5.06537,5.4944,2.4789,1.40702,0.455779,3553.58,2003.98,1336.16,Basalt
1194,25.4819,93.1989,93.1956,10.6854,1.75039,4.93051,5.43891,2.66309,1.40586,0.421838,3595.71,1986.23,1335.82,Basalt
1194.1,23.9984,93.2059,93.2089,10.6863,1.75025,4.66842,5.39919,2.84205,1.39489,0.403456,3595.71,1979.37,1330.65,Basalt
1194.2,22.7916,93.2136,93.2222,10.6873,1.74998,4.52639,5.51772,2.926,1.36979,0.406164,3588.2,1947.22,1323.47,Basalt
1194.3,22.006,93.2223,93.2355,10.6882,1.74986,4.6064,5.81233,2.88635,1.34758,0.426226,3580.73,1959.06,1315.37,Basalt
1194.4,21.6105,93.2311,93.2488,10.6892,1.74956,4.75352,6.09997,2.72712,1.3655,0.44767,3608.29,1969.54,1301.1,Basalt
1194.5,21.3166,93.2387,93.2621,10.6901,1.74944,4.79473,6.18613,2.51449,1.42442,0.455614,3636.28,2017.31,1289.38,Basalt
1194.6,20.7471,93.2455,93.2621,10.691,1.74921,4.78775,6.0736,2.3279,1.50649,0.442776,3620.96,2021.27,1307.03,Basalt
1194.7,19.7366,93.2534,93.2754,10.692,1.74925,4.93432,5.9494,2.16077,1.63058,0.401965,3610.82,2025.24,1316.04,Basalt
1194.8,18.4769,93.2632,93.2887,10.693,1.74889,5.27372,5.96846,1.96493,1.79926,0.340599,3620.96,2068.29,1321.44,Basalt
1194.9,17.5443,93.2741,93.3153,10.6939,1.74883,5.57957,6.09271,1.74389,1.96433,0.28249,3585.71,2113.22,1322.12,Basalt
1195,17.4528,93.2842,93.3286,10.6949,1.74846,5.59934,6.15209,1.59499,2.02832,0.25794,3560.95,2150.23,1316.38,Basalt
1195.1,18.3338,93.2934,93.3286,10.6958,1.74873,5.31849,6.02113,1.57483,1.95162,0.282271,3534.1,2162.86,1311.69,Basalt
1195.2,19.8211,93.3022,93.3419,10.6968,1.74844,4.94103,5.76146,1.64412,1.78261,0.348158,3517.22,2161.95,1315.37,Basalt
1195.3,21.3075,93.3108,93.3552,10.6978,1.74834,4.68052,5.58058,1.75817,1.57953,0.436652,3514.83,2193.22,1319.75,Basalt
1195.4,22.4434,93.3183,93.3684,10.6987,1.7482,4.60059,5.60866,1.85277,1.3906,0.52871,3505.27,2232.14,1314.03,Basalt
1195.5,23.0551,93.3252,93.3684,10.6996,1.74806,4.61571,5.72695,1.93811,1.2235,0.610819,3491.03,2234.08,1319.75,Basalt
1195.6,23.2264,93.333,93.3817,10.7006,1.74779,4.60365,5.68833,2.06968,1.05538,0.683617,3458.25,2226.36,1322.12,Basalt
1195.7,23.1985,93.3429,93.3817,10.7015,1.74782,4.54527,5.45572,2.31773,0.847562,0.753832,3430.64,2251.64,1320.42,Basalt
1195.8,23.062,93.3537,93.395,10.7025,1.74764,4.54455,5.30303,2.73877,0.554433,0.829188,3428.36,2262.51,1315.71,Basalt
1195.9,22.6894,93.3639,93.4083,10.7034,1.74751,4.68307,5.46644,3.32814,0.163985,0.909459,3430.64,2261.51,1316.71,Basalt
1196,21.9556,93.3731,93.4083,10.7043,1.74694,4.89612,5.83521,3.93821,-999.25,0.966295,3455.93,2268.48,1317.72,Basalt
1196.1,20.9137,93.3819,93.4217,10.7053,1.74716,5.07229,6.1552,4.34447,-999.25,0.962319,3439.79,2336.32,1324.83,Basalt
1196.2,19.8575,93.3905,93.4349,10.7063,1.74702,5.22381,6.41024,4.41919,-999.25,0.884017,3376.72,2318.46,1335.47,Basalt
1196.3,19.2038,93.3983,93.4349,10.7072,1.74649,5.43322,6.7389,4.2492,-999.25,0.750091,3359.12,2319.5,1335.47,Basalt
1196.4,19.3257,93.405,93.4482,10.7081,1.74691,5.65771,7.0637,4.0344,0.139772,0.60356,3363.5,2327.88,1332.71,Basalt
1196.5,20.2537,93.4113,93.4482,10.7091,1.74673,5.7286,7.07642,3.97716,0.444178,0.497391,3367.9,2301.9,1349.8,Basalt
1196.6,21.8137,93.4181,93.4482,10.7101,1.7465,5.57286,6.64558,4.09827,0.606016,0.473363,3370.1,2335.26,1345.23,Basalt
1196.7,23.605,93.4259,93.4482,10.711,1.74622,5.32602,6.04808,4.27506,0.617261,0.533265,3367.9,2326.83,1339.63,Basalt
1196.8,25.1237,93.4345,93.4615,10.7119,1.74607,5.17079,5.68951,4.33906,0.544592,0.644029,3367.9,2342.69,1329.96,Basalt
1196.9,26.0018,93.4435,93.4748,10.7129,1.74593,5.13061,5.68118,4.17383,0.48901,0.758085,3341.7,2334.2,1324.49,Basalt
1197,26.273,93.4524,93.4748,10.7139,1.74629,5.08897,5.81151,3.76002,0.530266,0.836242,3301.06,2343.75,1315.71,Basalt
1197.1,26.0982,93.4612,93.4881,10.7148,1.74571,4.97267,5.85532,3.23583,0.641971,0.871038,3280.06,2350.16,1311.69,Basalt
1197.2,25.7204,93.4701,93.5014,10.7158,1.74554,4.83102,5.79263,2.82279,0.737771,0.879316,3292.62,2283.55,1301.1,Basalt
1197.3,25.3113,93.4789,93.5147,10.7168,1.74529,4.7206,5.71133,2.65337,0.779589,0.875938,3387.81,2322.63,1293.27,Basalt
1197.4,24.8751,93.4878,93.528,10.7177,1.74514,4.61281,5.63409,2.62526,0.811752,0.866512,3435.21,2319.5,1290.68,Basalt
1197.5,24.2729,93.4966,93.5413,10.7186,1.74491,4.49787,5.53159,2.58011,0.895062,0.851793,3442.09,2308.08,1294.56,Basalt
1197.6,23.4776,93.5055,93.5546,10.7196,1.74476,4.47353,5.42769,2.40096,1.06034,0.829555,3458.25,2302.93,1281.06,Basalt
1197.7,22.6186,93.5143,93.5679,10.7206,1.74466,4.61779,5.39023,2.0976,1.25617,0.803567,3472.22,2273.48,1281.69,Basalt
1197.8,21.9219,93.5229,93.5812,10.7214,1.74484,4.84609,5.45186,1.78427,1.36037,0.793227,3479.25,2287.6,1286.49,Basalt
1197.9,21.5547,93.5318,93.5812,10.7224,1.74436,5.01072,5.59119,1.55544,1.32356,0.798743,3505.27,2260.52,1288.1,Basalt
1198,21.475,93.5421,93.5945,10.7234,1.74462,5.09094,5.75612,1.47148,1.1664,0.809726,3531.68,2284.56,1287.13,Basalt
1198.1,21.4102,93.554,93.6078,10.7243,1.74454,5.17368,5.88082,1.60394,0.911896,0.822532,3560.95,2298.82,1287.13,Basalt
1198.2,21.2402,93.5659,93.6078,10.7253,1.74391,5.25904,5.91408,2.00228,0.564466,0.845238,3585.71,2277.5,1287.45,Basalt
1198.3,20.9739,93.5762,93.6211,10.7263,1.7444,5.20816,5.8387,2.59306,0.168449,0.884643,3610.82,2256.56,1282.65,Basalt
1198.4,20.726,93.5854,93.6211,10.7272,1.74357,4.92953,5.66744,3.24101,-999.25,0.936059,3608.29,2245.75,1283.61,Basalt
1198.5,20.6298,93.5953,93.6344,10.7281,1.74379,4.52808,5.43355,3.76089,-999.25,0.984355,3568.34,2285.57,1287.13,Basalt
1198.6,20.6542,93.6058,93.6477,10.7291,1.74339,4.22993,5.22103,3.99169,-999.25,1.00467,3538.95,2299.84,1285.85,Basalt
1198.7,20.5451,93.6158,93.661,10.73,1.74363,4.21485,5.18014,3.92153,-999.25,0.976884,3531.68,2338.44,1293.27,Basalt
1198.8,20.0445,93.625,93.661,10.731,1.74361,4.50787,5.41036,3.65427,0.163062,0.906271,3524.44,2377.25,1298.48,Basalt
1198.9,19.1689,93.6351,93.6743,10.7319,1.74315,4.97577,5.81692,3.32871,0.573931,0.816838,3536.52,2356.6,1294.56,Basalt
1199,18.2441,93.6469,93.6876,10.7328,1.74321,5.39613,6.14488,3.1096,0.852804,0.749653,3536.52,2340.56,1289.06,Basalt
1199.1,17.797,93.6588,93.7009,10.7338,1.74358,5.56468,6.18323,3.07833,0.888592,0.735473,3531.68,2350.16,1291.97,Basalt
1199.2,18.2071,93.6691,93.7142,10.7347,1.74274,5.42889,5.95763,3.14138,0.754291,0.764716,3534.1,2313.26,1294.24,Basalt
1199.3,19.3739,93.6782,93.7142,10.7357,1.74317,5.13581,5.70187,3.06973,0.656649,0.802738,3543.81,2336.32,1293.91,Basalt
1199.4,20.7527,93.6882,93.7275,10.7367,1.74237,4.88263,5.61146,2.75062,0.737542,0.817297,3546.25,2384.94,1300.11,Basalt
1199.5,21.6832,93.7,93.7408,10.7376,1.74237,4.74703,5.7058,2.29243,0.977028,0.798244,3517.22,2369.6,1300.11,Basalt
1199.6,21.7472,93.712,93.7541,10.7385,1.74249,4.71017,5.91026,1.92001,1.26252,0.752566,3541.38,2342.69,1300.44,Basalt
1199.7,21.0236,93.7225,93.7674,10.7395,1.74227,4.76263,6.14309,1.81752,1.48081,0.695548,3565.87,2342.69,1299.46,Basalt
1199.8,20.0477,93.7315,93.7807,10.7404,1.74213,4.88943,6.30783,1.97645,1.60605,0.63691,3548.69,2333.14,1290.35,Basalt
1199.9,19.5315,93.7401,93.7807,10.7414,1.74216,5.01492,6.31379,2.24116,1.707,0.571381,3536.52,2303.95,1289.06,Basalt
1200,19.8411,93.7487,93.794,10.7424,1.74159,5.05031,6.15026,2.44769,1.83219,0.498194,3556.03,2337.38,1292.62,Basalt
1200.1,20.8084,93.7578,93.8073,10.7433,1.74152,4.9892,5.91466,2.44639,2.00249,0.419748,3558.49,2366.34,1299.46,Basalt
1200.2,21.9042,93.7678,93.8073,10.7442,1.74163,4.91985,5.74286,2.14791,2.22689,0.339322,3553.58,2368.51,1298.8,Basalt
1200.3,22.6052,93.7784,93.8206,10.7452,1.74181,4.96502,5.7288,1.63265,2.44744,0.26691,3546.25,2408.34,1297.5,Basalt
1200.4,22.7158,93.7886,93.8206,10.7462,1.74076,5.18383,5.8814,1.10899,2.56826,0.217565,3526.85,2390.47,1298.48,Basalt
1200.5,22.4348,93.7979,93.8206,10.7471,1.74098,5.46584,6.09768,0.730299,2.54446,0.213285,3526.85,2360.92,1301.1,Basalt
1200.6,22.0468,93.8067,93.8206,10.7481,1.74079,5.57092,6.20672,0.277986,2.60475,0.233714,3546.25,2400.49,1302.08,Basalt
1200.7,21.6742,93.8153,93.8339,10.749,1.7415,5.36893,6.13751,-999.25,3.20765,0.199686,3531.68,2409.46,1294.89,Basalt
1200.8,21.302,93.823,93.8339,10.75,1.74054,5.01993,6.02566,-999.25,4.43622,0.0815992,3522.03,2384.94,1297.82,Basalt
1200.9,20.8557,93.83,93.8472,10.7509,1.74097,4.83487,6.10197,-999.25,5.96543,-999.25,3531.68,2360.92,1309.03,Basalt
1201,20.2728,93.8376,93.8605,10.7519,1.74003,4.97043,6.4438,-999.25,7.18044,-999.25,3519.62,2368.51,1306.7,Basalt
1201.1,19.7988,93.8461,93.8738,10.7528,1.74021,5.30572,6.85964,-999.25,7.57123,-999.25,3491.03,2354.45,1304.72,Basalt
1201.2,19.886,93.855,93.8738,10.7537,1.74014,5.60609,7.06734,-999.25,6.98684,-999.25,3479.25,2343.75,1303.4,Basalt
1201.3,20.6975,93.864,93.8738,10.7547,1.73988,5.71582,6.9384,-999.25,5.67459,-999.25,3500.51,2326.83,1304.72,Basalt
1201.4,22.0757,93.873,93.8871,10.7557,1.73973,5.60281,6.55892,-999.25,4.14577,0.107796,3522.03,2336.32,1306.37,Basalt
1201.5,23.7208,93.8817,93.8871,10.7566,1.73962,5.33751,6.12274,0.552934,2.91625,0.243877,3541.38,2359.84,1309.69,Basalt
1201.6,25.2461,93.8894,93.9004,10.7576,1.73942,5.05244,5.79492,2.09669,2.21878,0.306928,3546.25,2368.51,1310.69,Basalt
1201.7,26.2548,93.8964,93.9137,10.7585,1.73953,4.86992,5.66285,2.91948,1.99309,0.311338,3553.58,2378.34,1312.02,Basalt
1201.8,26.472,93.9039,93.927,10.7595,1.73924,4.86027,5.72104,3.28622,2.00381,0.293661,3553.58,2375.06,1316.04,Basalt
1201.9,25.7958,93.9124,93.927,10.7605,1.73902,5.01619,5.87833,3.29113,2.15695,0.261622,3548.69,2368.51,1311.69,Basalt
1202,24.4282,93.9214,93.9403,10.7614,1.73945,5.24388,6.0367,3.00559,2.41728,0.206095,3558.49,2377.25,1312.02,Basalt
1202.1,22.8417,93.9304,93.9536,10.7624,1.73919,5.43283,6.17255,2.61969,2.64964,0.144357,3598.22,2388.26,1317.39,Basalt
1202.2,21.493,93.9394,93.9536,10.7633,1.73849,5.55595,6.31298,2.36382,2.67441,0.112972,3641.42,2408.34,1322.12,Basalt
1202.3,20.6773,93.948,93.9669,10.7643,1.73839,5.64412,6.44604,2.32894,2.42953,0.138892,3688.3,2447.2,1326.88,Basalt
1202.4,20.4704,93.9558,93.9801,10.7652,1.73808,5.66867,6.49648,2.46703,1.99703,0.22248,3709.53,2454.19,1328.93,Basalt
1202.5,20.6606,93.9628,93.9935,10.7662,1.73855,5.52778,6.40359,2.63973,1.55369,0.337255,3704.2,2425.33,1330.3,Basalt
1202.6,20.9289,93.9703,94.0068,10.7671,1.73811,5.19727,6.2036,2.76524,1.24418,0.448204,3698.89,2397.14,1330.99,Basalt
1202.7,21.0852,93.9788,94.0201,10.768,1.73804,4.8524,6.02371,2.90428,1.07776,0.529824,3709.53,2423.05,1331.68,Basalt
1202.8,21.1653,93.9875,94.0201,10.769,1.7382,4.74205,5.99715,3.17192,0.944751,0.581971,3709.53,2410.59,1331.33,Basalt
1202.9,21.2775,93.9967,94.0334,10.77,1.73788,4.93952,6.15911,3.61956,0.683278,0.640032,3717.56,2413.97,1332.02,Basalt
1203,21.5175,94.0068,94.0334,10.7709,1.73723,5.2618,6.36374,4.11134,0.321488,0.715715,3728.31,2418.5,1334.78,Basalt
1203.1,21.8882,94.0175,94.0334,10.7719,1.73703,5.42144,6.37349,4.36256,0.049103,0.793779,3728.31,2409.46,1333.74,Basalt
1203.2,22.3205,94.0275,94.0467,10.7729,1.73691,5.27377,6.08673,4.25851,-999.25,0.854891,3731.01,2400.49,1331.33,Basalt
1203.3,22.7585,94.0356,94.06,10.7738,1.73704,4.93737,5.64134,3.92302,0.111706,0.888657,3736.41,2382.74,1331.33,Basalt
1203.4,23.1648,94.0426,94.06,10.7747,1.73676,4.6772,5.31387,3.61396,0.31283,0.894538,3725.61,2344.82,1329.96,Basalt
1203.5,23.4743,94.05,94.0733,10.7757,1.73687,4.67281,5.33252,3.53569,0.460277,0.876761,3717.56,2355.53,1326.88,Basalt
1203.6,23.5846,94.0585,94.0733,10.7766,1.73669,4.88939,5.72172,3.72796,0.482072,0.844897,3717.56,2353.38,1322.79,Basalt
1203.7,23.3739,94.0674,94.0865,10.7776,1.73624,5.16854,6.28904,4.02257,0.415823,0.802572,3698.89,2357.68,1319.41,Basalt
1203.8,22.7185,94.0764,94.0999,10.7785,1.73616,5.4062,6.77208,4.16067,0.37731,0.74721,3656.91,2329.98,1316.71,Basalt
1203.9,21.6757,94.0852,94.0999,10.7795,1.73607,5.61939,7.04596,3.98052,0.46754,0.673174,3631.16,2304.98,1315.37,Basalt
1204,20.5702,94.0941,94.1131,10.7804,1.7357,5.83766,7.16063,3.54752,0.696897,0.578429,3633.72,2303.95,1315.71,Basalt
1204.1,19.7602,94.103,94.1132,10.7814,1.73566,5.99173,7.1788,3.11997,0.964864,0.479287,3656.91,2319.5,1317.39,Basalt
1204.2,19.4726,94.112,94.1265,10.7823,1.73539,5.96357,7.05881,2.92129,1.15394,0.402151,3667.32,2331.04,1317.72,Basalt
1204.3,19.8113,94.1207,94.1265,10.7833,1.73515,5.744,6.76052,3.05257,1.187,0.370097,3669.93,2332.09,1317.72,Basalt
1204.4,20.6083,94.1286,94.1398,10.7842,1.73529,5.46386,6.36405,3.4385,1.0788,0.383878,3654.32,2344.82,1315.71,Basalt
1204.5,21.4426,94.1355,94.1531,10.7852,1.7351,5.24659,6.00429,3.88067,0.909557,0.422968,3636.28,2344.82,1314.03,Basalt
1204.6,21.8909,94.1419,94.1531,10.7862,1.73501,5.0916,5.7405,4.17447,0.767475,0.462181,3613.35,2326.83,1313.69,Basalt
1204.7,21.7491,94.1486,94.1664,10.7871,1.73495,4.92465,5.53708,4.18312,0.727552,0.477249,3598.22,2327.88,1314.03,Basalt
1204.8,21.0238,94.1562,94.1664,10.788,1.73472,4.71527,5.36235,3.94363,0.786762,0.460225,3585.71,2319.5,1311.69,Basalt
1204.9,20.0528,94.1646,94.1797,10.7889,1.73433,4.53423,5.27954,3.63257,0.870227,0.423617,3605.77,2323.68,1314.36,Basalt
1205,19.3828,94.1734,94.193,10.7899,1.73456,4.5127,5.40927,3.38669,0.941846,0.380308,3649.15,2351.23,1317.72,Basalt
1205.1,19.3224,94.1825,94.193,10.7908,1.73399,4.71916,5.76558,3.25233,1.0122,0.337921,3667.32,2349.09,1318.06,Basalt
1205.2,19.8859,94.1925,94.2063,10.7918,1.73399,5.05046,6.16398,3.18436,1.12075,0.296033,3664.71,2340.56,1317.05,Basalt
1205.3,20.8904,94.203,94.2063,10.7927,1.73372,5.26522,6.34745,3.08477,1.30241,0.257201,3656.91,2342.69,1317.05,Basalt
1205.4,21.8344,94.2133,94.2195,10.7937,1.7336,5.21123,6.24168,2.89074,1.54027,0.233727,3662.11,2356.6,1318.4,Basalt
1205.5,22.2431,94.2226,94.2195,10.7946,1.73348,4.98514,6.00755,2.66361,1.75027,0.239791,3667.32,2341.62,1318.73,Basalt
1205.6,22.0137,94.2315,94.2196,10.7956,1.7333,4.81393,5.85139,2.59144,1.82002,0.281845,3664.71,2341.62,1318.06,Basalt
1205.7,21.3363,94.2401,94.2329,10.7965,1.7333,4.82483,5.86602,2.79173,1.70712,0.352567,3651.73,2345.88,1316.71,Basalt
1205.8,20.665,94.2479,94.2329,10.7974,1.733,4.97882,6.01386,3.22286,1.47048,0.432259,3613.35,2331.04,1316.04,Basalt
1205.9,20.4783,94.255,94.2461,10.7984,1.73299,5.15334,6.1619,3.7059,1.22527,0.504851,3600.73,2319.5,1316.38,Basalt
1206,20.8407,94.2625,94.2462,10.7993,1.73254,5.2295,6.16051,4.02544,1.0732,0.562795,3560.95,2380.54,1314.36,Basalt
1206.1,21.3601,94.2711,94.2595,10.8003,1.73268,5.16295,5.99111,4.00234,1.06207,0.607627,3526.85,2393.8,1311.02,Basalt
1206.2,21.5246,94.2799,94.2728,10.8012,1.73236,5.01191,5.80616,3.64392,1.14599,0.642178,3498.13,2425.33,1306.7,Basalt
1206.3,21.0323,94.2879,94.2728,10.8021,1.73227,4.87011,5.73057,3.0693,1.26011,0.665467,3474.56,2436.79,1297.82,Basalt
1206.4,19.9529,94.2949,94.2861,10.8031,1.73226,4.75663,5.69374,2.4323,1.37551,0.663136,3483.95,2469.47,1297.17,Basalt
1206.5,18.7755,94.3013,94.2861,10.8041,1.732,4.63124,5.58354,1.83545,1.53296,0.610259,3483.95,2486.14,1295.21,Basalt
1206.6,18.0525,94.3079,94.2994,10.805,1.73199,4.516,5.47197,1.30699,1.77828,0.502407,3491.03,2516.47,1296.52,Basalt
1206.7,18.026,94.3155,94.2994,10.8059,1.73191,4.47649,5.4783,0.856299,2.09905,0.367194,3500.51,2527.57,1299.46,Basalt
1206.8,18.663,94.324,94.3127,10.8069,1.73142,4.47753,5.51956,0.5443,2.39309,0.255931,3529.26,2523.86,1304.39,Basalt
1206.9,19.6726,94.3329,94.3259,10.8078,1.73133,4.42255,5.4446,0.438508,2.54208,0.207965,3590.7,2570.41,1309.69,Basalt
1207,20.6057,94.3419,94.326,10.8088,1.73126,4.34119,5.31317,0.559878,2.49498,0.228132,3643.99,2632.08,1314.36,Basalt
1207.1,21.2038,94.3509,94.3393,10.8098,1.73107,4.35088,5.29123,0.878046,2.29672,0.287325,3690.94,2588.48,1313.69,Basalt
1207.2,21.4694,94.3596,94.3525,10.8107,1.73094,4.43007,5.33189,1.29953,2.06375,0.342426,3690.94,2550.07,1311.69,Basalt
1207.3,21.535,94.3674,94.3659,10.8116,1.73085,4.41185,5.21175,1.65614,1.95191,0.355324,3701.54,2503.03,1311.69,Basalt
1207.4,21.6041,94.3745,94.3659,10.8126,1.73071,4.23639,4.87791,1.81685,2.02477,0.325607,3720.24,2516.47,1320.76,Basalt
1207.5,21.8271,94.382,94.3792,10.8135,1.73054,4.06482,4.55889,1.77365,2.22532,0.281853,3712.2,2489.74,1320.42,Basalt
1207.6,22.2561,94.3905,94.3925,10.8144,1.73041,4.08325,4.4987,1.66276,2.39039,0.268069,3693.59,2449.52,1319.41,Basalt
1207.7,22.8998,94.3993,94.3925,10.8154,1.73034,4.272,4.66727,1.65196,2.37327,0.310671,3685.67,2439.1,1318.4,Basalt
1207.8,23.7134,94.4072,94.4058,10.8164,1.73008,4.41748,4.80506,1.85529,2.11558,0.401927,3685.67,2465.93,1316.71,Basalt
1207.9,24.4402,94.4144,94.4058,10.8173,1.73021,4.34781,4.7496,2.27609,1.65373,0.514088,3651.74,2548.81,1309.69,Basalt
1208,24.7672,94.4219,94.4191,10.8183,1.73014,4.13116,4.64831,2.75726,1.12051,0.61905,3615.88,2504.25,1303.4,Basalt
1208.1,24.5323,94.4304,94.4324,10.8193,1.72987,4.03076,4.78728,3.1628,0.651312,0.692725,3583.22,2451.85,1298.48,Basalt
1208.2,23.6868,94.4392,94.4457,10.8202,1.72998,4.22632,5.2239,3.45445,0.322709,0.721579,3578.24,2447.2,1298.15,Basalt
1208.3,22.2218,94.4472,94.4457,10.8212,1.72946,4.58927,5.68383,3.62504,0.166354,0.703981,3588.2,2482.55,1298.15,Basalt
1208.4,20.4062,94.4542,94.4589,10.8221,1.72946,4.81906,5.86467,3.70803,0.14544,0.655785,3580.73,2515.24,1297.5,Basalt
1208.5,18.67,94.4606,94.459,10.823,1.72948,4.79007,5.74359,3.7626,0.202519,0.59443,3558.49,2572.98,1295.21,Basalt
1208.6,17.4178,94.4673,94.4723,10.8239,1.72903,4.6741,5.53317,3.87625,0.283589,0.528533,3536.52,2552.6,1293.27,Basalt
1208.7,16.8144,94.4749,94.4856,10.8249,1.72891,4.66843,5.38016,4.10872,0.364071,0.457089,3551.14,2558.93,1292.94,Basalt
1208.8,16.7391,94.4835,94.4856,10.8259,1.72856,4.71282,5.22056,4.42673,0.438611,0.382314,3560.95,2533.78,1288.42,Basalt
1208.9,16.9251,94.4923,94.4989,10.8268,1.72837,4.61056,4.95352,4.73017,0.496557,0.319872,3541.38,2506.68,1280.74,Basalt
1209,17.1387,94.5004,94.5122,10.8278,1.72844,4.34775,4.66632,4.86106,0.5511,0.288549,3546.25,2441.41,1282.33,Basalt
1209.1,17.2785,94.5074,94.5255,10.8287,1.72793,4.12789,4.55952,4.70628,0.617078,0.296373,3563.41,2467.11,1286.17,Basalt
1209.2,17.3203,94.514,94.5255,10.8296,1.7284,4.08978,4.67479,4.22135,0.706147,0.339635,3583.22,2512.79,1292.29,Basalt
1209.3,17.2782,94.5205,94.5388,10.8305,1.72781,4.17136,4.86336,3.47917,0.818516,0.401422,3598.22,2490.94,1297.17,Basalt
1209.4,17.2079,94.527,94.5388,10.8315,1.72778,4.28082,5.02534,2.68491,0.929801,0.460326,3605.77,2498.18,1300.77,Basalt
1209.5,17.133,94.5337,94.5521,10.8324,1.72742,4.41093,5.17985,2.06987,0.99603,0.505811,3615.88,2478.97,1305.38,Basalt
1209.6,17.0981,94.5412,94.5521,10.8333,1.72753,4.51474,5.26922,1.69621,1.0205,0.531496,3628.61,2406.09,1306.7,Basalt
1209.7,17.1405,94.5498,94.5654,10.8343,1.72743,4.43899,5.14406,1.53129,1.02569,0.537631,3643.99,2400.49,1308.69,Basalt
1209.8,17.2369,94.5586,94.5654,10.8352,1.72738,4.12687,4.82729,1.51957,1.01931,0.530355,3643.99,2439.1,1310.69,Basalt
1209.9,17.2565,94.5667,94.5787,10.8361,1.72734,3.75846,4.55584,1.72919,0.987225,0.501239,3623.51,2442.56,1309.03,Basalt
1210,17.0069,94.5738,94.5787,10.8371,1.72698,3.5607,4.47828,2.3571,0.876277,0.435143,3610.82,2443.72,1312.02,Basalt
1210.1,16.3955,94.5804,94.592,10.838,1.72688,3.55866,4.49274,3.41523,0.652425,0.339496,3613.35,2431.05,1313.36,Basalt
1210.2,15.4681,94.5869,94.6053,10.8389,1.72689,3.61275,4.46298,4.64872,0.359263,0.240871,3605.77,2412.84,1312.02,Basalt
1210.3,14.4673,94.5935,94.6053,10.8398,1.72668,3.64172,4.42495,5.62537,0.124712,0.168211,3600.73,2379.44,1309.69,Basalt
1210.4,13.8509,94.6002,94.6186,10.8408,1.72647,3.68672,4.46861,5.97769,0.061409,0.144549,3593.21,2375.06,1306.37,Basalt
1210.5,13.972,94.6068,94.6186,10.8417,1.72612,3.77653,4.56307,5.59886,0.191846,0.176789,3600.73,2328.93,1305.71,Basalt
1210.6,14.8992,94.6135,94.6186,10.8427,1.72643,3.86848,4.63648,4.6393,0.467607,0.249402,3600.73,2334.2,1302.08,Basalt
