Depth,Gamma,Temp_1,Temp_2,P,Rmud,Rs,Rd,Th,U,K,Vs,Vp,INDEX
m,API,C,C,Mpa,Ohmm,Ohmm,Ohmm,ppm,ppm,%,m/s,m/s,Rock types
24.575,19.9265,28.0346,-999.25,-999.25,-999.25,-999.25,-999.25,1.01137,1.71987,0.236305,-999.25,-999.25,Basalt
24.675,19.9451,28.0193,-999.25,-999.25,-999.25,-999.25,-999.25,0.770492,1.50468,0.369619,-999.25,-999.25,Basalt
24.775,19.9636,28.0193,-999.25,-999.25,-999.25,-999.25,-999.25,0.622606,1.2562,0.503199,-999.25,-999.25,Basalt
24.875,19.9355,28.0193,-999.25,-999.25,-999.25,-999.25,-999.25,0.674221,1.05447,0.596456,-999.25,-999.25,Basalt
24.975,19.861,28.0193,-999.25,-999.25,-999.25,-999.25,-999.25,0.902753,0.967063,0.631417,-999.25,-999.25,Basalt
25.075,19.7438,28.0041,-999.25,-999.25,-999.25,-999.25,-999.25,1.17647,1.00889,0.618895,-999.25,-999.25,Basalt
25.175,19.6071,28.0041,-999.25,-999.25,-999.25,-999.25,-999.25,1.43913,1.08736,0.590611,-999.25,-999.25,Basalt
25.275,19.4816,28.0041,-999.25,-999.25,-999.25,-999.25,-999.25,1.73069,1.10767,0.56527,-999.25,-999.25,Basalt
25.375,19.3615,28.0041,-999.25,-999.25,-999.25,-999.25,-999.25,2.06271,1.03507,0.553154,-999.25,-999.25,Basalt
25.475,19.2791,28.0041,-999.25,-999.25,-999.25,-999.25,-999.25,2.38677,0.887356,0.559648,-999.25,-999.25,Basalt
25.575,19.2832,27.9888,-999.25,-999.25,-999.25,-999.25,-999.25,2.63033,0.720594,0.580212,-999.25,-999.25,Basalt
25.675,19.4202,27.9888,-999.25,-999.25,-999.25,-999.25,-999.25,2.74381,0.59013,0.604571,-999.25,-999.25,Basalt
25.775,19.7091,27.9888,-999.25,-999.25,-999.25,-999.25,-999.25,2.73218,0.505112,0.628581,-999.25,-999.25,Basalt
25.875,20.088,27.9888,-999.25,-999.25,-999.25,-999.25,-999.25,2.65383,0.440593,0.650612,-999.25,-999.25,Basalt
25.975,20.4212,27.9888,-999.25,-999.25,-999.25,-999.25,-999.25,2.64181,0.339439,0.675151,-999.25,-999.25,Basalt
26.075,20.5882,27.9735,-999.25,-999.25,-999.25,-999.25,-999.25,2.83005,0.168615,0.697382,-999.25,-999.25,Basalt
26.175,20.5712,27.9735,-999.25,-999.25,-999.25,-999.25,-999.25,3.20834,-0.0316536,0.704027,-999.25,-999.25,Basalt
26.275,20.4544,27.9735,-999.25,-999.25,-999.25,-999.25,-999.25,3.61138,-0.156382,0.680109,-999.25,-999.25,Basalt
26.375,20.3056,27.9735,-999.25,-999.25,-999.25,-999.25,-999.25,3.84006,-0.114185,0.617293,-999.25,-999.25,Basalt
26.475,20.1515,27.9583,-999.25,-999.25,-999.25,-999.25,-999.25,3.83485,0.0796997,0.527992,-999.25,-999.25,Basalt
26.575,20.0196,27.9583,-999.25,-999.25,-999.25,-999.25,-999.25,3.67977,0.329875,0.441883,-999.25,-999.25,Basalt
26.675,19.9449,27.9583,-999.25,-999.25,-999.25,-999.25,-999.25,3.49783,0.526625,0.387011,-999.25,-999.25,Basalt
26.775,19.9764,27.9583,-999.25,-999.25,-999.25,-999.25,-999.25,3.41266,0.574572,0.382982,-999.25,-999.25,Basalt
26.875,20.1556,27.943,-999.25,-999.25,-999.25,-999.25,-999.25,3.45131,0.455403,0.433052,-999.25,-999.25,Basalt
26.975,20.4804,27.9583,-999.25,-999.25,-999.25,-999.25,-999.25,3.5347,0.237169,0.524787,-999.25,-999.25,Basalt
27.075,20.9496,27.943,-999.25,-999.25,-999.25,-999.25,-999.25,3.49524,0.0471925,0.627391,-999.25,-999.25,Basalt
27.175,21.4776,27.943,-999.25,-999.25,-999.25,-999.25,-999.25,3.21986,-0.0170755,0.707389,-999.25,-999.25,Basalt
27.275,21.8607,27.943,-999.25,-999.25,-999.25,-999.25,-999.25,2.73122,0.0696969,0.744546,-999.25,-999.25,Basalt
27.375,21.9036,27.9278,-999.25,-999.25,-999.25,-999.25,-999.25,2.14578,0.271517,0.733694,-999.25,-999.25,Basalt
27.475,21.5579,27.9278,-999.25,-999.25,-999.25,-999.25,-999.25,1.61162,0.529866,0.67983,-999.25,-999.25,Basalt
27.575,20.9606,27.9278,-999.25,-999.25,-999.25,-999.25,-999.25,1.26313,0.787962,0.593273,-999.25,-999.25,Basalt
27.675,20.3307,27.9277,-999.25,-999.25,-999.25,-999.25,-999.25,1.19533,0.990093,0.490719,-999.25,-999.25,Basalt
27.775,19.9524,27.9125,-999.25,-999.25,-999.25,-999.25,-999.25,1.42153,1.0913,0.397306,-999.25,-999.25,Basalt
27.875,19.9667,27.9125,-999.25,-999.25,-999.25,-999.25,-999.25,1.78754,1.10749,0.335942,-999.25,-999.25,Basalt
27.975,20.3119,27.9125,-999.25,-999.25,-999.25,-999.25,-999.25,2.07558,1.10875,0.311659,-999.25,-999.25,Basalt
28.075,20.8559,27.9125,-999.25,-999.25,-999.25,-999.25,-999.25,2.09492,1.19627,0.307342,-999.25,-999.25,Basalt
28.175,21.4034,27.9125,-999.25,-999.25,-999.25,-999.25,-999.25,1.78399,1.42944,0.30618,-999.25,-999.25,Basalt
28.275,21.7549,27.9125,-999.25,-999.25,-999.25,-999.25,-999.25,1.25085,1.77397,0.301202,-999.25,-999.25,Basalt
28.375,21.8188,27.8972,-999.25,-999.25,-999.25,-999.25,-999.25,0.752001,2.09205,0.30032,-999.25,-999.25,Basalt
28.475,21.6119,27.8972,-999.25,-999.25,-999.25,-999.25,-999.25,0.515016,2.22862,0.322822,-999.25,-999.25,Basalt
28.575,21.2313,27.8972,-999.25,-999.25,-999.25,-999.25,-999.25,0.623349,2.10354,0.386216,-999.25,-999.25,Basalt
28.675,20.7928,27.8972,-999.25,-999.25,-999.25,-999.25,-999.25,0.971657,1.76821,0.488181,-999.25,-999.25,Basalt
28.775,20.4323,27.882,-999.25,-999.25,-999.25,-999.25,-999.25,1.31469,1.37861,0.603976,-999.25,-999.25,Basalt
28.875,20.266,27.882,-999.25,-999.25,-999.25,-999.25,-999.25,1.43416,1.1108,0.694827,-999.25,-999.25,Basalt
28.975,20.3022,27.882,-999.25,-999.25,-999.25,-999.25,-999.25,1.33774,1.03914,0.730677,-999.25,-999.25,Basalt
29.075,20.4981,27.882,-999.25,-999.25,-999.25,-999.25,-999.25,1.18408,1.11683,0.707139,-999.25,-999.25,Basalt
29.175,20.7993,27.8667,-999.25,-999.25,-999.25,-999.25,-999.25,1.11891,1.24188,0.644174,-999.25,-999.25,Basalt
29.275,21.1974,27.882,-999.25,-999.25,-999.25,-999.25,-999.25,1.19657,1.33111,0.569718,-999.25,-999.25,Basalt
29.375,21.7252,27.8667,-999.25,-999.25,-999.25,-999.25,-999.25,1.36505,1.36394,0.505823,-999.25,-999.25,Basalt
29.475,22.2836,27.8667,-999.25,-999.25,-999.25,-999.25,-999.25,1.53022,1.36204,0.461206,-999.25,-999.25,Basalt
29.575,22.643,27.8515,-999.25,-999.25,-999.25,-999.25,-999.25,1.62083,1.35185,0.43526,-999.25,-999.25,Basalt
29.675,22.586,27.8667,-999.25,-999.25,-999.25,-999.25,-999.25,1.65955,1.32536,0.427863,-999.25,-999.25,Basalt
29.775,22.0574,27.8515,-999.25,-999.25,-999.25,-999.25,-999.25,1.74819,1.25745,0.435317,-999.25,-999.25,Basalt
29.875,21.154,27.8515,-999.25,-999.25,-999.25,-999.25,-999.25,1.94882,1.14508,0.449385,-999.25,-999.25,Basalt
29.975,20.0521,27.8515,-999.25,-999.25,-999.25,-999.25,-999.25,2.27957,1.00026,0.458597,-999.25,-999.25,Basalt
30.075,18.9976,27.8515,-999.25,-999.25,-999.25,-999.25,-999.25,2.68118,0.847398,0.45891,-999.25,-999.25,Basalt
30.175,18.3176,27.8515,-999.25,-999.25,-999.25,-999.25,-999.25,3.08965,0.709583,0.452892,-999.25,-999.25,Basalt
30.275,18.2103,27.8362,-999.25,-999.25,-999.25,-999.25,-999.25,3.44256,0.620284,0.444683,-999.25,-999.25,Basalt
30.375,18.7102,27.8362,-999.25,-999.25,-999.25,-999.25,-999.25,3.67091,0.5929,0.440522,-999.25,-999.25,Basalt
30.475,19.6508,27.8362,-999.25,-999.25,-999.25,-999.25,-999.25,3.74006,0.605216,0.449307,-999.25,-999.25,Basalt
30.575,20.7116,27.8362,-999.25,-999.25,-999.25,-999.25,-999.25,3.64344,0.616976,0.483167,-999.25,-999.25,Basalt
30.675,21.5362,27.8362,-999.25,-999.25,-999.25,-999.25,-999.25,3.41584,0.597937,0.551394,-999.25,-999.25,Basalt
30.775,21.882,27.8209,-999.25,-999.25,-999.25,-999.25,-999.25,3.12825,0.547189,0.644694,-999.25,-999.25,Basalt
30.875,21.6862,27.8209,-999.25,-999.25,-999.25,-999.25,-999.25,2.78092,0.506065,0.741105,-999.25,-999.25,Basalt
30.975,21.1042,27.8209,-999.25,-999.25,-999.25,-999.25,-999.25,2.37913,0.518456,0.812394,-999.25,-999.25,Basalt
31.075,20.3767,27.8057,-999.25,-999.25,-999.25,-999.25,-999.25,1.92493,0.612944,0.836981,-999.25,-999.25,Basalt
31.175,19.7207,27.8057,-999.25,-999.25,-999.25,-999.25,-999.25,1.46061,0.781766,0.805012,-999.25,-999.25,Basalt
31.275,19.2068,27.8209,-999.25,-999.25,-999.25,-999.25,-999.25,1.03933,0.99111,0.72613,-999.25,-999.25,Basalt
31.375,18.8549,27.8057,-999.25,-999.25,-999.25,-999.25,-999.25,0.728783,1.15528,0.641731,-999.25,-999.25,Basalt
31.475,18.6716,27.8057,-999.25,-999.25,-999.25,-999.25,-999.25,0.573566,1.20692,0.598846,-999.25,-999.25,Basalt
31.575,18.6446,27.7904,-999.25,-999.25,-999.25,-999.25,-999.25,0.553418,1.1508,0.617023,-999.25,-999.25,Basalt
31.675,18.7543,27.7904,-999.25,-999.25,-999.25,-999.25,-999.25,0.581389,1.06238,0.680126,-999.25,-999.25,Basalt
31.775,18.9536,27.7904,-999.25,-999.25,-999.25,-999.25,-999.25,0.594755,1.03002,0.744615,-999.25,-999.25,Basalt
31.875,19.1715,27.7752,-999.25,-999.25,-999.25,-999.25,-999.25,0.601937,1.09615,0.766782,-999.25,-999.25,Basalt
31.975,19.3926,27.7752,-999.25,-999.25,-999.25,-999.25,-999.25,0.698883,1.23715,0.721837,-999.25,-999.25,Basalt
32.075,19.6774,27.7752,-999.25,-999.25,-999.25,-999.25,-999.25,1.02127,1.36431,0.61727,-999.25,-999.25,Basalt
32.175,20.0741,27.7752,-999.25,-999.25,-999.25,-999.25,-999.25,1.65388,1.35742,0.491783,-999.25,-999.25,Basalt
32.275,20.5618,27.7599,-999.25,-999.25,-999.25,-999.25,-999.25,2.54644,1.14333,0.396726,-999.25,-999.25,Basalt
32.375,21.0544,27.7599,-999.25,-999.25,-999.25,-999.25,-999.25,3.54361,0.741323,0.37135,-999.25,-999.25,Basalt
32.475,21.4293,27.7599,-999.25,-999.25,-999.25,-999.25,-999.25,4.42946,0.267931,0.419072,-999.25,-999.25,Basalt
32.575,21.5502,27.7446,-999.25,-999.25,-999.25,-999.25,-999.25,4.97045,-0.104828,0.505617,-999.25,-999.25,Basalt
32.675,21.3362,27.7294,-999.25,-999.25,-999.25,-999.25,-999.25,5.04146,-0.257558,0.587812,-999.25,-999.25,Basalt
32.775,20.8429,27.7294,-999.25,-999.25,-999.25,-999.25,-999.25,4.64804,-0.159288,0.632313,-999.25,-999.25,Basalt
32.875,20.2778,27.7294,-999.25,-999.25,-999.25,-999.25,-999.25,3.91131,0.131539,0.630001,-999.25,-999.25,Basalt
32.975,19.8874,27.7141,-999.25,-999.25,-999.25,-999.25,-999.25,3.01099,0.509676,0.595093,-999.25,-999.25,Basalt
33.075,19.8119,27.7141,-999.25,-999.25,-999.25,-999.25,-999.25,2.19448,0.837535,0.556245,-999.25,-999.25,Basalt
33.175,20.0211,27.6989,-999.25,-999.25,-999.25,-999.25,-999.25,1.70858,0.998505,0.537486,-999.25,-999.25,Basalt
33.275,20.4262,27.6989,-999.25,-999.25,-999.25,-999.25,-999.25,1.6601,0.964283,0.544447,-999.25,-999.25,Basalt
33.375,20.9453,27.6989,-999.25,-999.25,-999.25,-999.25,-999.25,1.9894,0.77966,0.569161,-999.25,-999.25,Basalt
33.475,21.4785,27.6836,-999.25,-999.25,-999.25,-999.25,-999.25,2.48752,0.550188,0.59476,-999.25,-999.25,Basalt
33.575,21.8626,27.6836,-999.25,-999.25,-999.25,-999.25,-999.25,2.8926,0.399038,0.604216,-999.25,-999.25,Basalt
33.675,21.9904,27.6684,-999.25,-999.25,-999.25,-999.25,-999.25,3.07634,0.372249,0.597312,-999.25,-999.25,Basalt
33.775,21.9317,27.6531,-999.25,-999.25,-999.25,-999.25,-999.25,3.03615,0.436945,0.586234,-999.25,-999.25,Basalt
33.875,21.7983,27.6531,-999.25,-999.25,-999.25,-999.25,-999.25,2.90128,0.499766,0.583541,-999.25,-999.25,Basalt
33.975,21.7343,27.6531,-999.25,-999.25,-999.25,-999.25,-999.25,2.84559,0.464773,0.597765,-999.25,-999.25,Basalt
34.075,21.8331,27.6378,-999.25,-999.25,-999.25,-999.25,-999.25,2.95235,0.30836,0.629548,-999.25,-999.25,Basalt
34.175,22.103,27.6378,-999.25,-999.25,-999.25,-999.25,-999.25,3.11507,0.120854,0.671726,-999.25,-999.25,Basalt
34.275,22.406,27.6378,-999.25,-999.25,-999.25,-999.25,-999.25,3.14264,0.0282553,0.715853,-999.25,-999.25,Basalt
34.375,22.5355,27.6226,-999.25,-999.25,-999.25,-999.25,-999.25,2.93023,0.0903963,0.760323,-999.25,-999.25,Basalt
34.475,22.3502,27.6226,-999.25,-999.25,-999.25,-999.25,-999.25,2.54701,0.256227,0.809201,-999.25,-999.25,Basalt
34.575,21.889,27.6226,-999.25,-999.25,-999.25,-999.25,-999.25,2.24246,0.35996,0.866088,-999.25,-999.25,Basalt
34.675,21.3716,27.6073,-999.25,-999.25,-999.25,-999.25,-999.25,2.23807,0.259804,0.926999,-999.25,-999.25,Basalt
34.775,20.9644,27.6073,-999.25,-999.25,-999.25,-999.25,-999.25,2.5905,-0.0530706,0.973102,-999.25,-999.25,Basalt
34.875,20.7069,27.6073,-999.25,-999.25,-999.25,-999.25,-999.25,3.1827,-0.435294,0.975259,-999.25,-999.25,Basalt
34.975,20.6356,27.5921,-999.25,-999.25,-999.25,-999.25,-999.25,3.81203,-0.693502,0.914993,-999.25,-999.25,Basalt
35.075,20.7305,27.5921,-999.25,-999.25,-999.25,-999.25,-999.25,4.23209,-0.679925,0.798514,-999.25,-999.25,Basalt
35.175,20.9222,27.5921,-999.25,-999.25,-999.25,-999.25,-999.25,4.29444,-0.378873,0.658058,-999.25,-999.25,Basalt
35.275,21.0655,27.5768,-999.25,-999.25,-999.25,-999.25,-999.25,4.09812,0.0715482,0.530489,-999.25,-999.25,Basalt
35.375,21.041,27.5768,-999.25,-999.25,-999.25,-999.25,-999.25,3.81748,0.514221,0.437555,-999.25,-999.25,Basalt
35.475,20.8443,27.5615,-999.25,-999.25,-999.25,-999.25,-999.25,3.56129,0.85439,0.38448,-999.25,-999.25,Basalt
35.575,20.5521,27.5615,-999.25,-999.25,-999.25,-999.25,-999.25,3.36801,1.06106,0.364628,-999.25,-999.25,Basalt
35.675,20.322,27.5615,-999.25,-999.25,-999.25,-999.25,-999.25,3.13773,1.19866,0.366539,-999.25,-999.25,Basalt
35.775,20.2995,27.5463,-999.25,-999.25,-999.25,-999.25,-999.25,2.8475,1.31155,0.382784,-999.25,-999.25,Basalt
35.875,20.5886,27.5463,-999.25,-999.25,-999.25,-999.25,-999.25,2.56323,1.39554,0.412109,-999.25,-999.25,Basalt
35.975,21.1277,27.5463,-999.25,-999.25,-999.25,-999.25,-999.25,2.32221,1.41682,0.463211,-999.25,-999.25,Basalt
36.075,21.7197,27.531,-999.25,-999.25,-999.25,-999.25,-999.25,2.11569,1.35804,0.538921,-999.25,-999.25,Basalt
36.175,22.1835,27.531,-999.25,-999.25,-999.25,-999.25,-999.25,1.94795,1.21601,0.630698,-999.25,-999.25,Basalt
36.275,22.4231,27.5157,-999.25,-999.25,-999.25,-999.25,-999.25,1.81469,1.02196,0.716477,-999.25,-999.25,Basalt
36.375,22.4086,27.3632,-999.25,-999.25,-999.25,-999.25,-999.25,1.65219,0.849656,0.772519,-999.25,-999.25,Basalt
36.475,22.0857,27.3479,-999.25,-999.25,-999.25,-999.25,-999.25,1.46612,0.738872,0.783406,-999.25,-999.25,Basalt
36.575,21.4423,27.3326,-999.25,-999.25,-999.25,-999.25,-999.25,1.36577,0.66152,0.747714,-999.25,-999.25,Basalt
36.675,20.6381,27.3326,-999.25,-999.25,-999.25,-999.25,-999.25,1.46402,0.585836,0.675335,-999.25,-999.25,Basalt
36.775,19.8468,27.3174,-999.25,-999.25,-999.25,-999.25,-999.25,1.86826,0.472233,0.582865,-999.25,-999.25,Basalt
36.875,19.2082,27.3174,-999.25,-999.25,-999.25,-999.25,-999.25,2.55326,0.312391,0.490385,-999.25,-999.25,Basalt
36.975,18.7973,27.3021,-999.25,-999.25,-999.25,-999.25,-999.25,3.28065,0.165536,0.416368,-999.25,-999.25,Basalt
37.075,18.6243,27.3021,-999.25,-999.25,-999.25,-999.25,-999.25,3.76128,0.132982,0.367009,-999.25,-999.25,Basalt
37.175,18.6154,27.3021,-999.25,-999.25,-999.25,-999.25,-999.25,3.77344,0.298503,0.335681,-999.25,-999.25,Basalt
37.275,18.6324,27.2869,-999.25,-999.25,-999.25,-999.25,-999.25,3.26686,0.655974,0.317797,-999.25,-999.25,Basalt
37.375,18.5622,27.2869,-999.25,-999.25,-999.25,-999.25,-999.25,2.39768,1.10096,0.312632,-999.25,-999.25,Basalt
37.475,18.3527,27.2869,-999.25,-999.25,-999.25,-999.25,-999.25,1.45726,1.47974,0.322226,-999.25,-999.25,Basalt
37.575,18.0765,27.2716,-999.25,-999.25,-999.25,-999.25,-999.25,0.720711,1.67106,0.351859,-999.25,-999.25,Basalt
37.675,17.8946,27.2716,-999.25,-999.25,-999.25,-999.25,-999.25,0.354046,1.65396,0.397764,-999.25,-999.25,Basalt
37.775,17.8573,27.2716,-999.25,-999.25,-999.25,-999.25,-999.25,0.351601,1.50131,0.442053,-999.25,-999.25,Basalt
37.875,17.9755,27.2716,-999.25,-999.25,-999.25,-999.25,-999.25,0.571786,1.3225,0.466721,-999.25,-999.25,Basalt
37.975,18.2151,27.2564,-999.25,-999.25,-999.25,-999.25,-999.25,0.890818,1.17894,0.463511,-999.25,-999.25,Basalt
38.075,18.4527,27.2564,-999.25,-999.25,-999.25,-999.25,-999.25,1.29784,1.01971,0.444837,-999.25,-999.25,Basalt
38.175,18.5806,27.2564,-999.25,-999.25,-999.25,-999.25,-999.25,1.79779,0.763228,0.432534,-999.25,-999.25,Basalt
38.275,18.5137,27.2564,-999.25,-999.25,-999.25,-999.25,-999.25,2.34683,0.368791,0.448954,-999.25,-999.25,Basalt
38.375,18.2414,27.2563,-999.25,-999.25,-999.25,-999.25,-999.25,2.87856,-0.105429,0.493033,-999.25,-999.25,Basalt
38.475,17.8092,27.2411,-999.25,-999.25,-999.25,-999.25,-999.25,3.30952,-0.521061,0.540572,-999.25,-999.25,Basalt
38.575,17.2575,27.2411,-999.25,-999.25,-999.25,-999.25,-999.25,3.52955,-0.727901,0.563571,-999.25,-999.25,Basalt
38.675,16.6529,27.2411,-999.25,-999.25,-999.25,-999.25,-999.25,3.45981,-0.647708,0.544756,-999.25,-999.25,Basalt
38.775,16.0245,27.2411,-999.25,-999.25,-999.25,-999.25,-999.25,3.1047,-0.334769,0.496548,-999.25,-999.25,Basalt
38.875,15.4153,27.2411,-999.25,-999.25,-999.25,-999.25,-999.25,2.55068,0.066247,0.451207,-999.25,-999.25,Basalt
38.975,14.8939,27.2258,-999.25,-999.25,-999.25,-999.25,-999.25,1.94285,0.409549,0.437105,-999.25,-999.25,Basalt
39.075,14.4785,27.2258,-999.25,-999.25,-999.25,-999.25,-999.25,1.40327,0.617291,0.46235,-999.25,-999.25,Basalt
39.175,14.1319,27.2258,-999.25,-999.25,-999.25,-999.25,-999.25,1.00641,0.703011,0.511073,-999.25,-999.25,Basalt
39.275,13.8578,27.2258,-999.25,-999.25,-999.25,-999.25,-999.25,0.833716,0.682558,0.568308,-999.25,-999.25,Basalt
39.375,13.7401,27.2258,-999.25,-999.25,-999.25,-999.25,-999.25,0.972707,0.554829,0.62091,-999.25,-999.25,Basalt
39.475,13.8419,27.2258,-999.25,-999.25,-999.25,-999.25,-999.25,1.35361,0.351168,0.660545,-999.25,-999.25,Basalt
39.575,14.1277,27.2106,-999.25,-999.25,-999.25,-999.25,-999.25,1.80301,0.128745,0.683471,-999.25,-999.25,Basalt
39.675,14.5449,27.2106,-999.25,-999.25,-999.25,-999.25,-999.25,2.17105,-0.0658732,0.688598,-999.25,-999.25,Basalt
39.775,15.045,27.2106,-999.25,-999.25,-999.25,-999.25,-999.25,2.38765,-0.198949,0.678544,-999.25,-999.25,Basalt
39.875,15.6309,27.2106,-999.25,-999.25,-999.25,-999.25,-999.25,2.46084,-0.241674,0.653989,-999.25,-999.25,Basalt
39.975,16.2814,27.2106,-999.25,-999.25,-999.25,-999.25,-999.25,2.46547,-0.208303,0.618803,-999.25,-999.25,Basalt
40.075,16.8233,27.1953,-999.25,-999.25,-999.25,-999.25,-999.25,2.50617,-0.159039,0.580745,-999.25,-999.25,Basalt
40.175,17.0354,27.1953,-999.25,-999.25,-999.25,-999.25,-999.25,2.59676,-0.127841,0.544462,-999.25,-999.25,Basalt
40.275,16.7946,27.1953,-999.25,-999.25,-999.25,-999.25,-999.25,2.68677,-0.113805,0.512362,-999.25,-999.25,Basalt
40.375,16.0787,27.1953,-999.25,-999.25,-999.25,-999.25,-999.25,2.72728,-0.08769,0.478553,-999.25,-999.25,Basalt
40.475,14.9892,27.1953,-999.25,-999.25,-999.25,-999.25,-999.25,2.66478,-0.0172169,0.443993,-999.25,-999.25,Basalt
40.575,13.7722,27.1801,-999.25,-999.25,-999.25,-999.25,-999.25,2.51706,0.0988157,0.41896,-999.25,-999.25,Basalt
40.675,12.7605,27.1801,-999.25,-999.25,-999.25,-999.25,-999.25,2.3553,0.238112,0.405854,-999.25,-999.25,Basalt
40.775,12.1583,27.1801,-999.25,-999.25,-999.25,-999.25,-999.25,2.24445,0.354456,0.40591,-999.25,-999.25,Basalt
40.875,11.999,27.18,-999.25,-999.25,-999.25,-999.25,-999.25,2.18988,0.415757,0.417346,-999.25,-999.25,Basalt
40.975,12.2047,27.1648,-999.25,-999.25,-999.25,-999.25,-999.25,2.13563,0.429485,0.432084,-999.25,-999.25,Basalt
41.075,12.679,27.18,-999.25,-999.25,-999.25,-999.25,-999.25,2.02949,0.433229,0.442696,-999.25,-999.25,Basalt
41.175,13.3302,27.1648,-999.25,-999.25,-999.25,-999.25,-999.25,1.81277,0.470587,0.451207,-999.25,-999.25,Basalt
41.275,13.9884,27.1648,-999.25,-999.25,-999.25,-999.25,-999.25,1.52918,0.543282,0.459397,-999.25,-999.25,Basalt
41.375,14.4472,27.1648,-999.25,-999.25,-999.25,-999.25,-999.25,1.33946,0.597399,0.468786,-999.25,-999.25,Basalt
41.475,14.5832,27.1648,-999.25,-999.25,-999.25,-999.25,-999.25,1.33505,0.59793,0.479506,-999.25,-999.25,Basalt
41.575,14.4021,27.1495,-999.25,-999.25,-999.25,-999.25,-999.25,1.55241,0.54547,0.485128,-999.25,-999.25,Basalt
41.675,14.0642,27.1495,-999.25,-999.25,-999.25,-999.25,-999.25,1.88669,0.504914,0.472894,-999.25,-999.25,Basalt
41.775,13.8125,27.1495,-999.25,-999.25,-999.25,-999.25,-999.25,2.0671,0.570455,0.442742,-999.25,-999.25,Basalt
41.875,13.8442,27.1495,-999.25,-999.25,-999.25,-999.25,-999.25,1.88699,0.785758,0.407853,-999.25,-999.25,Basalt
41.975,14.2375,27.1495,-999.25,-999.25,-999.25,-999.25,-999.25,1.3894,1.08526,0.388487,-999.25,-999.25,Basalt
42.075,14.8911,27.1343,-999.25,-999.25,-999.25,-999.25,-999.25,0.830603,1.31393,0.406133,-999.25,-999.25,Basalt
42.175,15.5955,27.1343,-999.25,-999.25,-999.25,-999.25,-999.25,0.51045,1.34288,0.460581,-999.25,-999.25,Basalt
42.275,16.1513,27.1343,-999.25,-999.25,-999.25,-999.25,-999.25,0.544167,1.18057,0.522886,-999.25,-999.25,Basalt
42.375,16.4298,27.1343,-999.25,-999.25,-999.25,-999.25,-999.25,0.844185,0.938182,0.558916,-999.25,-999.25,Basalt
42.475,16.3724,27.119,-999.25,-999.25,-999.25,-999.25,-999.25,1.19568,0.743324,0.550023,-999.25,-999.25,Basalt
42.575,15.9839,27.119,-999.25,-999.25,-999.25,-999.25,-999.25,1.44503,0.652575,0.503348,-999.25,-999.25,Basalt
42.675,15.391,27.119,-999.25,-999.25,-999.25,-999.25,-999.25,1.56678,0.632987,0.449029,-999.25,-999.25,Basalt
42.775,14.7864,27.119,-999.25,-999.25,-999.25,-999.25,-999.25,1.62029,0.619065,0.418802,-999.25,-999.25,Basalt
42.875,14.3438,27.119,-999.25,-999.25,-999.25,-999.25,-999.25,1.71617,0.558973,0.428456,-999.25,-999.25,Basalt
42.975,14.2059,27.1038,-999.25,-999.25,-999.25,-999.25,-999.25,1.8572,0.477191,0.469194,-999.25,-999.25,Basalt
43.075,14.3813,27.1038,-999.25,-999.25,-999.25,-999.25,-999.25,1.9611,0.419432,0.523059,-999.25,-999.25,Basalt
43.175,14.7399,27.1038,-999.25,-999.25,-999.25,-999.25,-999.25,1.97485,0.403036,0.571863,-999.25,-999.25,Basalt
43.275,15.1168,27.1038,-999.25,-999.25,-999.25,-999.25,-999.25,1.88902,0.410527,0.608826,-999.25,-999.25,Basalt
43.375,15.3835,27.0885,-999.25,-999.25,-999.25,-999.25,-999.25,1.79933,0.390718,0.63593,-999.25,-999.25,Basalt
43.475,15.4884,27.0885,-999.25,-999.25,-999.25,-999.25,-999.25,1.81187,0.320657,0.651744,-999.25,-999.25,Basalt
43.575,15.4233,27.0885,-999.25,-999.25,-999.25,-999.25,-999.25,1.94062,0.24321,0.65204,-999.25,-999.25,Basalt
43.675,15.2659,27.0885,-999.25,-999.25,-999.25,-999.25,-999.25,2.16807,0.212211,0.631697,-999.25,-999.25,Basalt
43.775,15.1414,27.0885,-999.25,-999.25,-999.25,-999.25,-999.25,2.40469,0.267129,0.591715,-999.25,-999.25,Basalt
43.875,15.1172,27.0732,-999.25,-999.25,-999.25,-999.25,-999.25,2.52657,0.411105,0.53882,-999.25,-999.25,Basalt
43.975,15.2238,27.0732,-999.25,-999.25,-999.25,-999.25,-999.25,2.48289,0.596429,0.482841,-999.25,-999.25,Basalt
44.075,15.484,27.0732,-999.25,-999.25,-999.25,-999.25,-999.25,2.29353,0.777071,0.426262,-999.25,-999.25,Basalt
44.175,15.8807,27.0732,-999.25,-999.25,-999.25,-999.25,-999.25,2.00492,0.929128,0.370339,-999.25,-999.25,Basalt
44.275,16.3083,27.0732,-999.25,-999.25,-999.25,-999.25,-999.25,1.71381,1.02301,0.322508,-999.25,-999.25,Basalt
44.375,16.6274,27.058,-999.25,-999.25,-999.25,-999.25,-999.25,1.57577,1.01152,0.293461,-999.25,-999.25,Basalt
44.475,16.7663,27.058,-999.25,-999.25,-999.25,-999.25,-999.25,1.65671,0.898173,0.284503,-999.25,-999.25,Basalt
44.575,16.7829,27.058,-999.25,-999.25,-999.25,-999.25,-999.25,1.89426,0.724106,0.292767,-999.25,-999.25,Basalt
